sample_set,batch,replicate,sample_id,container_type,hplc_present,matching_measurements,hplc_status,plate_metadata_present,metadata_experiment,metadata_plate,metadata_well,metadata_media,legend_treatment_label,metadata_strain,metadata_date,metadata_comment,metadata_culture_duration_hours,metadata_od750,metadata_support,metadata_data_type,hplc_sample_code,hplc_sample_legend_present,hplc_sample_date,hplc_total_volume_centrifuged_ml_per_falcon,hplc_number_of_falcons,hplc_legend_note_1,hplc_legend_note_2,hplc_quantitative_reference_present,hplc_quantitative_reference_status,group_code,r735_mean,r735_max,r735_sum,r905_mean,r905_max,r905_sum,r1156_mean,r1156_max,r1156_sum,r1408_mean,r1408_max,r1408_sum,r1523_mean,r1523_max,r1523_sum,r1878_mean,r1878_max,r1878_sum,target_source,rhamnose_gL,xylose_gL,glucose_gL,parafac_selected_rank,parafac_score_c1,parafac_score_c2,parafac_score_c3,parafac_score_c4,parafac_score_c5,parafac_score_c6
Pavlovagyrans,1,11,E3,Plate,False,EEM only,reference workbook missing from local extraction,True,1,11,E3,F2-N3,N3,Pavlova gyrans,2026-02-26T00:00:00Z,EEM trial,48,0.15090000000000001,96plate,raw,N3,True,31.03.2026,450,1,,,False,No quantitative HPLC reference table found in current folder,EG,,,,,,,,,,,,,,,,,,,non_numeric_treatment,,,,6,0.099522122,0.053089324,0.16030181,0.31730434,0.24769132,0.18559126
Pavlovagyrans,1,11,E4,Plate,False,EEM only,reference workbook missing from local extraction,True,1,11,E4,F2-N5,N5,Pavlova gyrans,2026-02-26T00:00:00Z,EEM trial,48,0.16159999999999999,96plate,raw,N5,True,31.03.2026,450,1,,,False,No quantitative HPLC reference table found in current folder,EG,,,,,,,,,,,,,,,,,,,non_numeric_treatment,,,,6,0.10143849,0.027166807,0.16208104,0.34090617,0.2441972,0.17977649
Pavlovagyrans,1,11,E5,Plate,False,EEM only,reference workbook missing from local extraction,True,1,11,E5,F2-N7,N7,Pavlova gyrans,2026-02-26T00:00:00Z,EEM trial,48,0.15629999999999999,96plate,raw,N7,True,31.03.2026,450,1,,,False,No quantitative HPLC reference table found in current folder,EG,,,,,,,,,,,,,,,,,,,non_numeric_treatment,,,,6,0.099894458,0.02652442,0.16050756,0.3400051,0.24697735,0.17266275
Pavlovagyrans,1,11,E6,Plate,False,EEM only,reference workbook missing from local extraction,True,1,11,E6,F2-S2,S2,Pavlova gyrans,2026-02-26T00:00:00Z,EEM trial,48,0.14219999999999999,96plate,raw,S2,True,01.04.2026,450,1,,,False,No quantitative HPLC reference table found in current folder,EG,,,,,,,,,,,,,,,,,,,non_numeric_treatment,,,,6,0.096966942,0.025648099,0.16253085,0.35492097,0.24928785,0.2183438
Pavlovagyrans,1,11,E7,Plate,False,EEM only,reference workbook missing from local extraction,True,1,11,E7,F2-S4,S4,Pavlova gyrans,2026-02-26T00:00:00Z,EEM trial,48,0.1391,96plate,raw,S4,True,01.04.2026,450,1,,,False,No quantitative HPLC reference table found in current folder,EG,,,,,,,,,,,,,,,,,,,non_numeric_treatment,,,,6,0.10683083,0.13173271,0.18995883,0.28514366,0.2617808,0.20068682
Pavlovagyrans,1,11,E8,Plate,False,EEM only,reference workbook missing from local extraction,True,1,11,E8,F2-S6,S6,Pavlova gyrans,2026-02-26T00:00:00Z,EEM trial,48,0.1391,96plate,raw,S6,True,01.04.2026,450,1,,,False,No quantitative HPLC reference table found in current folder,EG,,,,,,,,,,,,,,,,,,,non_numeric_treatment,,,,6,0.10992573,0.049216736,0.19250223,0.37951546,0.27766403,0.2281034
Pavlovagyrans,1,11,E9,Plate,False,EEM only,reference workbook missing from local extraction,True,1,11,E9,F2-B1,B1,Pavlova gyrans,2026-02-26T00:00:00Z,EEM trial,48,0.14990000000000001,96plate,raw,B1,True,01.04.2026,450,1,,,False,No quantitative HPLC reference table found in current folder,EG,,,,,,,,,,,,,,,,,,,non_numeric_treatment,,,,6,0.096863017,0.033676524,0.14883471,0.36426699,0.25363087,0.20424495
Pavlovagyrans,1,11,F10,Plate,False,EEM only,reference workbook missing from local extraction,True,1,11,F10,F2-B3,B3,Pavlova gyrans,2026-02-26T00:00:00Z,EEM trial,48,0.14940000000000001,96plate,raw,B3,True,01.04.2026,450,1,,,False,No quantitative HPLC reference table found in current folder,EG,,,,,,,,,,,,,,,,,,,non_numeric_treatment,,,,6,0.090372083,0.031060321,0.15633016,0.37275858,0.251504,0.20754001
Pavlovagyrans,1,11,F11,Plate,False,EEM only,reference workbook missing from local extraction,True,1,11,F11,F2-STD,STD,Pavlova gyrans,2026-02-26T00:00:00Z,EEM trial,48,0.1696,96plate,raw,STD,False,,,,,,False,No quantitative HPLC reference table found in current folder,EG,,,,,,,,,,,,,,,,,,,non_numeric_treatment,,,,6,0.095427689,0.06277841,0.15587885,0.34574716,0.25573234,0.19556584
Pavlovagyrans,1,11,F2,Plate,False,EEM only,reference workbook missing from local extraction,True,1,11,F2,F2-N1,N1,Pavlova gyrans,2026-02-26T00:00:00Z,EEM trial,48,0.1595,96plate,raw,N1,True,31.03.2026,450,1,,,False,No quantitative HPLC reference table found in current folder,EG,,,,,,,,,,,,,,,,,,,non_numeric_treatment,,,,6,0.092352826,0.07222475,0.1610867,0.30926268,0.24581777,0.19077012
Pavlovagyrans,1,11,F3,Plate,False,EEM only,reference workbook missing from local extraction,True,1,11,F3,F2-N3,N3,Pavlova gyrans,2026-02-26T00:00:00Z,EEM trial,48,0.1608,96plate,raw,N3,True,31.03.2026,450,1,,,False,No quantitative HPLC reference table found in current folder,EG,,,,,,,,,,,,,,,,,,,non_numeric_treatment,,,,6,0.10035116,0.097316965,0.16214647,0.27415545,0.24127004,0.18675352
Pavlovagyrans,1,11,F4,Plate,False,EEM only,reference workbook missing from local extraction,True,1,11,F4,F2-N5,N5,Pavlova gyrans,2026-02-26T00:00:00Z,EEM trial,48,0.15459999999999999,96plate,raw,N5,True,31.03.2026,450,1,,,False,No quantitative HPLC reference table found in current folder,EG,,,,,,,,,,,,,,,,,,,non_numeric_treatment,,,,6,0.10067183,0.040018993,0.16075214,0.32942545,0.23968212,0.18140813
Pavlovagyrans,1,11,F5,Plate,False,EEM only,reference workbook missing from local extraction,True,1,11,F5,F2-N7,N7,Pavlova gyrans,2026-02-26T00:00:00Z,EEM trial,48,0.15210000000000001,96plate,raw,N7,True,31.03.2026,450,1,,,False,No quantitative HPLC reference table found in current folder,EG,,,,,,,,,,,,,,,,,,,non_numeric_treatment,,,,6,0.10150295,0.0074737058,0.15641047,0.35624401,0.23858543,0.17489574
Pavlovagyrans,1,11,F6,Plate,False,EEM only,reference workbook missing from local extraction,True,1,11,F6,F2-S2,S2,Pavlova gyrans,2026-02-26T00:00:00Z,EEM trial,48,0.13439999999999999,96plate,raw,S2,True,01.04.2026,450,1,,,False,No quantitative HPLC reference table found in current folder,EG,,,,,,,,,,,,,,,,,,,non_numeric_treatment,,,,6,0.10221881,0.082344643,0.17178161,0.30460849,0.24717871,0.2053043
Pavlovagyrans,1,11,F7,Plate,False,EEM only,reference workbook missing from local extraction,True,1,11,F7,F2-S4,S4,Pavlova gyrans,2026-02-26T00:00:00Z,EEM trial,48,0.14230000000000001,96plate,raw,S4,True,01.04.2026,450,1,,,False,No quantitative HPLC reference table found in current folder,EG,,,,,,,,,,,,,,,,,,,non_numeric_treatment,,,,6,0.10398832,0.106087,0.17442693,0.29680046,0.24827248,0.20644303
Pavlovagyrans,1,11,F8,Plate,False,EEM only,reference workbook missing from local extraction,True,1,11,F8,F2-S6,S6,Pavlova gyrans,2026-02-26T00:00:00Z,EEM trial,48,0.14410000000000001,96plate,raw,S6,True,01.04.2026,450,1,,,False,No quantitative HPLC reference table found in current folder,EG,,,,,,,,,,,,,,,,,,,non_numeric_treatment,,,,6,0.1023105,0.14786737,0.18018602,0.27196037,0.25229092,0.21125463
Pavlovagyrans,1,11,F9,Plate,False,EEM only,reference workbook missing from local extraction,True,1,11,F9,F2-B1,B1,Pavlova gyrans,2026-02-26T00:00:00Z,EEM trial,48,0.14269999999999999,96plate,raw,B1,True,01.04.2026,450,1,,,False,No quantitative HPLC reference table found in current folder,EG,,,,,,,,,,,,,,,,,,,non_numeric_treatment,,,,6,0.099056462,0.016317632,0.16906049,0.38307065,0.26562247,0.20107151
Pavlovagyrans,1,11,G10,Plate,False,EEM only,reference workbook missing from local extraction,True,1,11,G10,F2-B3,B3,Pavlova gyrans,2026-02-26T00:00:00Z,EEM trial,48,0.13750000000000001,96plate,raw,B3,True,01.04.2026,450,1,,,False,No quantitative HPLC reference table found in current folder,EG,,,,,,,,,,,,,,,,,,,non_numeric_treatment,,,,6,0.097664155,0.058594487,0.16285419,0.34642555,0.26228733,0.19805902
Pavlovagyrans,1,11,G11,Plate,False,EEM only,reference workbook missing from local extraction,True,1,11,G11,F2-STD,STD,Pavlova gyrans,2026-02-26T00:00:00Z,EEM trial,48,0.158,96plate,raw,STD,False,,,,,,False,No quantitative HPLC reference table found in current folder,EG,,,,,,,,,,,,,,,,,,,non_numeric_treatment,,,,6,0.097233414,0.060720276,0.155913,0.35567627,0.26024999,0.20309866
Pavlovagyrans,1,11,G2,Plate,False,EEM only,reference workbook missing from local extraction,True,1,11,G2,F2-N1,N1,Pavlova gyrans,2026-02-26T00:00:00Z,EEM trial,48,0.15890000000000001,96plate,raw,N1,True,31.03.2026,450,1,,,False,No quantitative HPLC reference table found in current folder,EG,,,,,,,,,,,,,,,,,,,non_numeric_treatment,,,,6,0.091765418,0.050438887,0.15176377,0.32427349,0.23987316,0.19034011
Pavlovagyrans,1,11,G3,Plate,False,EEM only,reference workbook missing from local extraction,True,1,11,G3,F2-N3,N3,Pavlova gyrans,2026-02-26T00:00:00Z,EEM trial,48,0.1623,96plate,raw,N3,True,31.03.2026,450,1,,,False,No quantitative HPLC reference table found in current folder,EG,,,,,,,,,,,,,,,,,,,non_numeric_treatment,,,,6,0.095475335,0.12547705,0.15040753,0.24774395,0.23052972,0.17984569
Pavlovagyrans,1,11,G4,Plate,False,EEM only,reference workbook missing from local extraction,True,1,11,G4,F2-N5,N5,Pavlova gyrans,2026-02-26T00:00:00Z,EEM trial,48,0.15459999999999999,96plate,raw,N5,True,31.03.2026,450,1,,,False,No quantitative HPLC reference table found in current folder,EG,,,,,,,,,,,,,,,,,,,non_numeric_treatment,,,,6,0.099373127,0.084864749,0.15805496,0.28530068,0.23986935,0.1691386
Pavlovagyrans,1,11,G5,Plate,False,EEM only,reference workbook missing from local extraction,True,1,11,G5,F2-N7,N7,Pavlova gyrans,2026-02-26T00:00:00Z,EEM trial,48,0.15329999999999999,96plate,raw,N7,True,31.03.2026,450,1,,,False,No quantitative HPLC reference table found in current folder,EG,,,,,,,,,,,,,,,,,,,non_numeric_treatment,,,,6,0.10235419,0.1393853,0.16307368,0.23614738,0.24146046,0.1608858
Pavlovagyrans,1,11,G6,Plate,False,EEM only,reference workbook missing from local extraction,True,1,11,G6,F2-S2,S2,Pavlova gyrans,2026-02-26T00:00:00Z,EEM trial,48,0.12709999999999999,96plate,raw,S2,True,01.04.2026,450,1,,,False,No quantitative HPLC reference table found in current folder,EG,,,,,,,,,,,,,,,,,,,non_numeric_treatment,,,,6,0.1066795,0.01342529,0.17392039,0.38089002,0.25790591,0.22381604
Pavlovagyrans,1,11,G7,Plate,False,EEM only,reference workbook missing from local extraction,True,1,11,G7,F2-S4,S4,Pavlova gyrans,2026-02-26T00:00:00Z,EEM trial,48,0.1285,96plate,raw,S4,True,01.04.2026,450,1,,,False,No quantitative HPLC reference table found in current folder,EG,,,,,,,,,,,,,,,,,,,non_numeric_treatment,,,,6,0.11123609,0.077889889,0.1960586,0.34536024,0.27020713,0.21835937
Pavlovagyrans,1,11,G8,Plate,False,EEM only,reference workbook missing from local extraction,True,1,11,G8,F2-S6,S6,Pavlova gyrans,2026-02-26T00:00:00Z,EEM trial,48,0.1376,96plate,raw,S6,True,01.04.2026,450,1,,,False,No quantitative HPLC reference table found in current folder,EG,,,,,,,,,,,,,,,,,,,non_numeric_treatment,,,,6,0.108923,0.12899376,0.19481477,0.29878533,0.26727352,0.21488303
Pavlovagyrans,1,11,G9,Plate,False,EEM only,reference workbook missing from local extraction,True,1,11,G9,F2-B1,B1,Pavlova gyrans,2026-02-26T00:00:00Z,EEM trial,48,0.1469,96plate,raw,B1,True,01.04.2026,450,1,,,False,No quantitative HPLC reference table found in current folder,EG,,,,,,,,,,,,,,,,,,,non_numeric_treatment,,,,6,0.10014378,0.035544286,0.16256204,0.37467936,0.26543138,0.20185109
Pavlovagyrans,1,12,B10,Plate,False,EEM only,reference workbook missing from local extraction,True,1,12,B10,F2-B2,B2,Pavlova gyrans,2026-02-27T00:00:00Z,EEM trial,48,0.13780000000000001,96plate,raw,B2,True,01.04.2026,450,1,,,False,No quantitative HPLC reference table found in current folder,EG,,,,,,,,,,,,,,,,,,,non_numeric_treatment,,,,6,0.14059492,0.36478427,0.39479387,0.57272098,0.63498355,0.57062796
Pavlovagyrans,1,12,B11,Plate,False,EEM only,reference workbook missing from local extraction,True,1,12,B11,F2-B4,B4,Pavlova gyrans,2026-02-27T00:00:00Z,EEM trial,48,0.1394,96plate,raw,B4,True,01.04.2026,450,1,,,False,No quantitative HPLC reference table found in current folder,EG,,,,,,,,,,,,,,,,,,,non_numeric_treatment,,,,6,0.12490495,0.47719713,0.35951723,0.43356999,0.58783731,0.52495477
Pavlovagyrans,1,12,B2,Plate,False,EEM only,reference workbook missing from local extraction,True,1,12,B2,F2-N0,N0,Pavlova gyrans,2026-02-27T00:00:00Z,EEM trial,48,0.15379999999999999,96plate,raw,N0,True,31.03.2026,450,1,,,False,No quantitative HPLC reference table found in current folder,EG,,,,,,,,,,,,,,,,,,,non_numeric_treatment,,,,6,0.12296012,0.38593495,0.36771959,0.50693227,0.56973729,0.56684555
Pavlovagyrans,1,12,B3,Plate,False,EEM only,reference workbook missing from local extraction,True,1,12,B3,F2-N2,N2,Pavlova gyrans,2026-02-27T00:00:00Z,EEM trial,48,0.16270000000000001,96plate,raw,N2,True,31.03.2026,450,1,,,False,No quantitative HPLC reference table found in current folder,EG,,,,,,,,,,,,,,,,,,,non_numeric_treatment,,,,6,0.131077,0.27093479,0.37701303,0.60296641,0.5915484,0.55215224
Pavlovagyrans,1,12,B4,Plate,False,EEM only,reference workbook missing from local extraction,True,1,12,B4,F2-N4,N4,Pavlova gyrans,2026-02-27T00:00:00Z,EEM trial,48,0.1565,96plate,raw,N4,True,31.03.2026,450,1,,,False,No quantitative HPLC reference table found in current folder,EG,,,,,,,,,,,,,,,,,,,non_numeric_treatment,,,,6,0.12584744,0.31941549,0.35884783,0.54839267,0.58420444,0.52781825
Pavlovagyrans,1,12,B5,Plate,False,EEM only,reference workbook missing from local extraction,True,1,12,B5,F2-N6,N6,Pavlova gyrans,2026-02-27T00:00:00Z,EEM trial,48,0.15529999999999999,96plate,raw,N6,True,31.03.2026,450,1,,,False,No quantitative HPLC reference table found in current folder,EG,,,,,,,,,,,,,,,,,,,non_numeric_treatment,,,,6,0.11816354,0.18704455,0.33339703,0.65764722,0.57977205,0.50964056
Pavlovagyrans,1,12,B6,Plate,False,EEM only,reference workbook missing from local extraction,True,1,12,B6,F2-S1,S1,Pavlova gyrans,2026-02-27T00:00:00Z,EEM trial,48,0.1371,96plate,raw,S1,True,01.04.2026,450,1,,,False,No quantitative HPLC reference table found in current folder,EG,,,,,,,,,,,,,,,,,,,non_numeric_treatment,,,,6,0.13287332,0.46590942,0.38027585,0.42529115,0.57366081,0.5708111
Pavlovagyrans,1,12,B7,Plate,False,EEM only,reference workbook missing from local extraction,True,1,12,B7,F2-S3,S3,Pavlova gyrans,2026-02-27T00:00:00Z,EEM trial,48,0.13830000000000001,96plate,raw,S3,True,01.04.2026,450,1,,,False,No quantitative HPLC reference table found in current folder,EG,,,,,,,,,,,,,,,,,,,non_numeric_treatment,,,,6,0.15394629,0.45660947,0.43292219,0.49055944,0.62452977,0.61819344
Pavlovagyrans,1,12,B8,Plate,False,EEM only,reference workbook missing from local extraction,True,1,12,B8,F2-S5,S5,Pavlova gyrans,2026-02-27T00:00:00Z,EEM trial,48,0.14710000000000001,96plate,raw,S5,True,01.04.2026,450,1,,,False,No quantitative HPLC reference table found in current folder,EG,,,,,,,,,,,,,,,,,,,non_numeric_treatment,,,,6,0.16403779,0.42558997,0.45392164,0.54247774,0.64741088,0.63463398
Pavlovagyrans,1,12,B9,Plate,False,EEM only,reference workbook missing from local extraction,True,1,12,B9,F2-S7,S7,Pavlova gyrans,2026-02-27T00:00:00Z,EEM trial,48,0.1464,96plate,raw,S7,True,01.04.2026,450,1,,,False,No quantitative HPLC reference table found in current folder,EG,,,,,,,,,,,,,,,,,,,non_numeric_treatment,,,,6,0.13783312,0.73218488,0.40183818,0.19982413,0.57663006,0.55984305
Pavlovagyrans,1,12,C10,Plate,False,EEM only,reference workbook missing from local extraction,True,1,12,C10,F2-B2,B2,Pavlova gyrans,2026-02-27T00:00:00Z,EEM trial,48,0.152,96plate,raw,B2,True,01.04.2026,450,1,,,False,No quantitative HPLC reference table found in current folder,EG,,,,,,,,,,,,,,,,,,,non_numeric_treatment,,,,6,0.12268085,0.41785436,0.34660515,0.44418451,0.55724393,0.52227334
Pavlovagyrans,1,12,C11,Plate,False,EEM only,reference workbook missing from local extraction,True,1,12,C11,F2-B4,B4,Pavlova gyrans,2026-02-27T00:00:00Z,EEM trial,48,0.152,96plate,raw,B4,True,01.04.2026,450,1,,,False,No quantitative HPLC reference table found in current folder,EG,,,,,,,,,,,,,,,,,,,non_numeric_treatment,,,,6,0.12365831,0.37741382,0.35950874,0.5074283,0.58735588,0.53008523
Pavlovagyrans,1,12,C2,Plate,False,EEM only,reference workbook missing from local extraction,True,1,12,C2,F2-N0,N0,Pavlova gyrans,2026-02-27T00:00:00Z,EEM trial,48,0.17419999999999999,96plate,raw,N0,True,31.03.2026,450,1,,,False,No quantitative HPLC reference table found in current folder,EG,,,,,,,,,,,,,,,,,,,non_numeric_treatment,,,,6,0.1205966,0.42756381,0.35398845,0.45605958,0.55565969,0.55665475
Pavlovagyrans,1,12,C3,Plate,False,EEM only,reference workbook missing from local extraction,True,1,12,C3,F2-N2,N2,Pavlova gyrans,2026-02-27T00:00:00Z,EEM trial,48,0.1731,96plate,raw,N2,True,31.03.2026,450,1,,,False,No quantitative HPLC reference table found in current folder,EG,,,,,,,,,,,,,,,,,,,non_numeric_treatment,,,,6,0.15231211,0.19661691,0.41657655,0.69952798,0.63701974,0.59017272
Pavlovagyrans,1,12,C4,Plate,False,EEM only,reference workbook missing from local extraction,True,1,12,C4,F2-N4,N4,Pavlova gyrans,2026-02-27T00:00:00Z,EEM trial,48,0.1694,96plate,raw,N4,True,31.03.2026,450,1,,,False,No quantitative HPLC reference table found in current folder,EG,,,,,,,,,,,,,,,,,,,non_numeric_treatment,,,,6,0.12405103,0.49269143,0.35184137,0.34178812,0.54308518,0.49427028
Pavlovagyrans,1,12,C5,Plate,False,EEM only,reference workbook missing from local extraction,True,1,12,C5,F2-N6,N6,Pavlova gyrans,2026-02-27T00:00:00Z,EEM trial,48,0.18870000000000001,96plate,raw,N6,True,31.03.2026,450,1,,,False,No quantitative HPLC reference table found in current folder,EG,,,,,,,,,,,,,,,,,,,non_numeric_treatment,,,,6,0.13318709,0.23408244,0.37177482,0.5987924,0.58575908,0.50816259
Pavlovagyrans,1,12,C6,Plate,False,EEM only,reference workbook missing from local extraction,True,1,12,C6,F2-S1,S1,Pavlova gyrans,2026-02-27T00:00:00Z,EEM trial,48,0.14599999999999999,96plate,raw,S1,True,01.04.2026,450,1,,,False,No quantitative HPLC reference table found in current folder,EG,,,,,,,,,,,,,,,,,,,non_numeric_treatment,,,,6,0.13697976,0.25294321,0.38303057,0.61004945,0.58760426,0.60540915
Pavlovagyrans,1,12,C7,Plate,False,EEM only,reference workbook missing from local extraction,True,1,12,C7,F2-S3,S3,Pavlova gyrans,2026-02-27T00:00:00Z,EEM trial,48,0.18160000000000001,96plate,raw,S3,True,01.04.2026,450,1,,,False,No quantitative HPLC reference table found in current folder,EG,,,,,,,,,,,,,,,,,,,non_numeric_treatment,,,,6,0.13657219,0.51592622,0.38381079,0.36814604,0.56497969,0.57373179
Pavlovagyrans,1,12,C8,Plate,False,EEM only,reference workbook missing from local extraction,True,1,12,C8,F2-S5,S5,Pavlova gyrans,2026-02-27T00:00:00Z,EEM trial,48,0.15160000000000001,96plate,raw,S5,True,01.04.2026,450,1,,,False,No quantitative HPLC reference table found in current folder,EG,,,,,,,,,,,,,,,,,,,non_numeric_treatment,,,,6,0.15824374,0.49148419,0.43512712,0.43951628,0.62014836,0.61011877
Pavlovagyrans,1,12,C9,Plate,False,EEM only,reference workbook missing from local extraction,True,1,12,C9,F2-S7,S7,Pavlova gyrans,2026-02-27T00:00:00Z,EEM trial,48,0.1535,96plate,raw,S7,True,01.04.2026,450,1,,,False,No quantitative HPLC reference table found in current folder,EG,,,,,,,,,,,,,,,,,,,non_numeric_treatment,,,,6,0.13220649,0.65518932,0.37607188,0.24232818,0.55532423,0.55948786
Pavlovagyrans,1,12,D10,Plate,False,EEM only,reference workbook missing from local extraction,True,1,12,D10,F2-B2,B2,Pavlova gyrans,2026-02-27T00:00:00Z,EEM trial,48,0.16159999999999999,96plate,raw,B2,True,01.04.2026,450,1,,,False,No quantitative HPLC reference table found in current folder,EG,,,,,,,,,,,,,,,,,,,non_numeric_treatment,,,,6,0.13456907,0.39943291,0.3722737,0.47554595,0.58647976,0.53804257
Pavlovagyrans,1,12,D11,Plate,False,EEM only,reference workbook missing from local extraction,True,1,12,D11,F2-B4,B4,Pavlova gyrans,2026-02-27T00:00:00Z,EEM trial,48,0.1704,96plate,raw,B4,True,01.04.2026,450,1,,,False,No quantitative HPLC reference table found in current folder,EG,,,,,,,,,,,,,,,,,,,non_numeric_treatment,,,,6,0.12370129,0.43391405,0.35460814,0.45942008,0.57638491,0.52396648
Pavlovagyrans,1,12,D2,Plate,False,EEM only,reference workbook missing from local extraction,True,1,12,D2,F2-N0,N0,Pavlova gyrans,2026-02-27T00:00:00Z,EEM trial,48,0.16339999999999999,96plate,raw,N0,True,31.03.2026,450,1,,,False,No quantitative HPLC reference table found in current folder,EG,,,,,,,,,,,,,,,,,,,non_numeric_treatment,,,,6,0.12082554,0.33019493,0.35794448,0.5512845,0.56209332,0.57411138
