sample_set,batch,replicate,sample_id,container_type,eem_present,raman_present,hplc_present,matching_measurements,eem_file,raman_file,hplc_status,plate_metadata_present,eem_plate_metadata_present,raman_plate_metadata_present,metadata_experiment,metadata_plate,metadata_well,metadata_media,legend_treatment_label,metadata_strain,metadata_date,metadata_comment,metadata_culture_duration_hours,metadata_od750,metadata_support,metadata_data_type,hplc_sample_code,hplc_sample_legend_present,hplc_sample_date,hplc_total_volume_centrifuged_ml_per_falcon,hplc_number_of_falcons,hplc_legend_note_1,hplc_legend_note_2,hplc_quantitative_reference_present,hplc_quantitative_reference_status,group_code,eem_available,raman_available,raman_crop_mean,raman_crop_max,raman_crop_sum,r735_mean,r735_max,r735_sum,r905_mean,r905_max,r905_sum,r1156_mean,r1156_max,r1156_sum,r1408_mean,r1408_max,r1408_sum,r1523_mean,r1523_max,r1523_sum,r1878_mean,r1878_max,r1878_sum,raman_ratio_1523_1156,raman_ratio_905_735,eem_raw_mean,eem_raw_max,eem_clean_mean,eem_clean_max,eem_over_fraction_total,eem_clean_valid_fraction,eem_h1_ex380_em400,eem_h2_ex380_em420,eem_h3_ex400_em420,eem_h4_ex400_em440,eem_h5_ex420_em460,eem_h6_ex440_em480,target_source,rhamnose_gL,xylose_gL,glucose_gL
Pavlovagyrans,1,11,F6,Plate,True,False,False,EEM only,C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Plate\EEM\EEM_EG_Pavlovagyrans_raw_001_011_F6.csv,,reference workbook missing from local extraction,True,True,False,1,11,F6,F2-S2,S2,Pavlova gyrans,2026-02-26T00:00:00Z,EEM trial,48,0.13439999999999999,96plate,raw,S2,True,01.04.2026,450,1,,,False,No quantitative HPLC reference table found in current folder,EG,True,False,,,,,,,,,,,,,,,,,,,,,,,,37940.827273,7155424.000000,6677.833333,176473.000000,0.126984,0.690476,,7412.000000,,1595.000000,596.000000,404.000000,non_numeric_treatment,,,
Pavlovagyrans,1,11,F7,Plate,True,False,False,EEM only,C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Plate\EEM\EEM_EG_Pavlovagyrans_raw_001_011_F7.csv,,reference workbook missing from local extraction,True,True,False,1,11,F7,F2-S4,S4,Pavlova gyrans,2026-02-26T00:00:00Z,EEM trial,48,0.14230000000000001,96plate,raw,S4,True,01.04.2026,450,1,,,False,No quantitative HPLC reference table found in current folder,EG,True,False,,,,,,,,,,,,,,,,,,,,,,,,43019.045455,8247930.000000,6813.252874,183946.000000,0.126984,0.690476,,7665.000000,,1575.000000,543.000000,406.000000,non_numeric_treatment,,,
Pavlovagyrans,1,11,F8,Plate,True,False,False,EEM only,C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Plate\EEM\EEM_EG_Pavlovagyrans_raw_001_011_F8.csv,,reference workbook missing from local extraction,True,True,False,1,11,F8,F2-S6,S6,Pavlova gyrans,2026-02-26T00:00:00Z,EEM trial,48,0.14410000000000001,96plate,raw,S6,True,01.04.2026,450,1,,,False,No quantitative HPLC reference table found in current folder,EG,True,False,,,,,,,,,,,,,,,,,,,,,,,,5763.031963,191616.000000,6997.304598,191616.000000,0.130952,0.690476,,7658.000000,,1473.000000,543.000000,425.000000,non_numeric_treatment,,,
Pavlovagyrans,1,11,F9,Plate,True,False,False,EEM only,C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Plate\EEM\EEM_EG_Pavlovagyrans_raw_001_011_F9.csv,,reference workbook missing from local extraction,True,True,False,1,11,F9,F2-B1,B1,Pavlova gyrans,2026-02-26T00:00:00Z,EEM trial,48,0.14269999999999999,96plate,raw,B1,True,01.04.2026,450,1,,,False,No quantitative HPLC reference table found in current folder,EG,True,False,,,,,,,,,,,,,,,,,,,,,,,,5535.328767,184053.000000,6727.758621,184053.000000,0.130952,0.690476,,7242.000000,,1581.000000,571.000000,428.000000,non_numeric_treatment,,,
Pavlovagyrans,1,11,G10,Plate,True,False,False,EEM only,C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Plate\EEM\EEM_EG_Pavlovagyrans_raw_001_011_G10.csv,,reference workbook missing from local extraction,True,True,False,1,11,G10,F2-B3,B3,Pavlova gyrans,2026-02-26T00:00:00Z,EEM trial,48,0.13750000000000001,96plate,raw,B3,True,01.04.2026,450,1,,,False,No quantitative HPLC reference table found in current folder,EG,True,False,,,,,,,,,,,,,,,,,,,,,,,,5551.748858,185519.000000,6719.574713,185519.000000,0.130952,0.690476,,7354.000000,,1414.000000,534.000000,416.000000,non_numeric_treatment,,,
Pavlovagyrans,1,11,G11,Plate,True,False,False,EEM only,C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Plate\EEM\EEM_EG_Pavlovagyrans_raw_001_011_G11.csv,,reference workbook missing from local extraction,True,True,False,1,11,G11,F2-STD,STD,Pavlova gyrans,2026-02-26T00:00:00Z,EEM trial,48,0.158,96plate,raw,STD,False,,,,,,False,No quantitative HPLC reference table found in current folder,EG,True,False,,,,,,,,,,,,,,,,,,,,,,,,5572.899543,190647.000000,6732.798851,190647.000000,0.130952,0.690476,,7658.000000,,1364.000000,537.000000,417.000000,non_numeric_treatment,,,
Pavlovagyrans,1,11,G2,Plate,True,False,False,EEM only,C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Plate\EEM\EEM_EG_Pavlovagyrans_raw_001_011_G2.csv,,reference workbook missing from local extraction,True,True,False,1,11,G2,F2-N1,N1,Pavlova gyrans,2026-02-26T00:00:00Z,EEM trial,48,0.15890000000000001,96plate,raw,N1,True,31.03.2026,450,1,,,False,No quantitative HPLC reference table found in current folder,EG,True,False,,,,,,,,,,,,,,,,,,,,,,,,57682.321267,7091665.000000,6251.005747,171386.000000,0.123016,0.690476,,7231.000000,,1417.000000,549.000000,380.000000,non_numeric_treatment,,,
Pavlovagyrans,1,11,G3,Plate,True,False,False,EEM only,C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Plate\EEM\EEM_EG_Pavlovagyrans_raw_001_011_G3.csv,,reference workbook missing from local extraction,True,True,False,1,11,G3,F2-N3,N3,Pavlova gyrans,2026-02-26T00:00:00Z,EEM trial,48,0.1623,96plate,raw,N3,True,31.03.2026,450,1,,,False,No quantitative HPLC reference table found in current folder,EG,True,False,,,,,,,,,,,,,,,,,,,,,,,,28218.563636,5099717.000000,6255.908046,169423.000000,0.126984,0.690476,,7436.000000,,1331.000000,568.000000,400.000000,non_numeric_treatment,,,
Pavlovagyrans,1,11,G4,Plate,True,False,False,EEM only,C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Plate\EEM\EEM_EG_Pavlovagyrans_raw_001_011_G4.csv,,reference workbook missing from local extraction,True,True,False,1,11,G4,F2-N5,N5,Pavlova gyrans,2026-02-26T00:00:00Z,EEM trial,48,0.15459999999999999,96plate,raw,N5,True,31.03.2026,450,1,,,False,No quantitative HPLC reference table found in current folder,EG,True,False,,,,,,,,,,,,,,,,,,,,,,,,29072.609091,5285590.000000,6253.551724,168522.000000,0.126984,0.690476,,7422.000000,,1535.000000,543.000000,394.000000,non_numeric_treatment,,,
Pavlovagyrans,1,11,G5,Plate,True,False,False,EEM only,C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Plate\EEM\EEM_EG_Pavlovagyrans_raw_001_011_G5.csv,,reference workbook missing from local extraction,True,True,False,1,11,G5,F2-N7,N7,Pavlova gyrans,2026-02-26T00:00:00Z,EEM trial,48,0.15329999999999999,96plate,raw,N7,True,31.03.2026,450,1,,,False,No quantitative HPLC reference table found in current folder,EG,True,False,,,,,,,,,,,,,,,,,,,,,,,,35252.031818,6625090.000000,6349.764368,171015.000000,0.126984,0.690476,,7755.000000,,1597.000000,552.000000,403.000000,non_numeric_treatment,,,
Pavlovagyrans,1,11,G6,Plate,True,False,False,EEM only,C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Plate\EEM\EEM_EG_Pavlovagyrans_raw_001_011_G6.csv,,reference workbook missing from local extraction,True,True,False,1,11,G6,F2-S2,S2,Pavlova gyrans,2026-02-26T00:00:00Z,EEM trial,48,0.12709999999999999,96plate,raw,S2,True,01.04.2026,450,1,,,False,No quantitative HPLC reference table found in current folder,EG,True,False,,,,,,,,,,,,,,,,,,,,,,,,33301.354545,6112267.000000,6832.902299,182063.000000,0.126984,0.690476,,7625.000000,,1461.000000,541.000000,380.000000,non_numeric_treatment,,,
Pavlovagyrans,1,11,G7,Plate,True,False,False,EEM only,C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Plate\EEM\EEM_EG_Pavlovagyrans_raw_001_011_G7.csv,,reference workbook missing from local extraction,True,True,False,1,11,G7,F2-S4,S4,Pavlova gyrans,2026-02-26T00:00:00Z,EEM trial,48,0.1285,96plate,raw,S4,True,01.04.2026,450,1,,,False,No quantitative HPLC reference table found in current folder,EG,True,False,,,,,,,,,,,,,,,,,,,,,,,,48679.150000,9337986.000000,7345.485549,193440.000000,0.126984,0.686508,,8114.000000,,1726.000000,582.000000,430.000000,non_numeric_treatment,,,
Pavlovagyrans,1,11,G8,Plate,True,False,False,EEM only,C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Plate\EEM\EEM_EG_Pavlovagyrans_raw_001_011_G8.csv,,reference workbook missing from local extraction,True,True,False,1,11,G8,F2-S6,S6,Pavlova gyrans,2026-02-26T00:00:00Z,EEM trial,48,0.1376,96plate,raw,S6,True,01.04.2026,450,1,,,False,No quantitative HPLC reference table found in current folder,EG,True,False,,,,,,,,,,,,,,,,,,,,,,,,5997.333333,195092.000000,7298.505747,195092.000000,0.130952,0.690476,,8051.000000,,1698.000000,596.000000,434.000000,non_numeric_treatment,,,
Pavlovagyrans,1,11,G9,Plate,True,False,False,EEM only,C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Plate\EEM\EEM_EG_Pavlovagyrans_raw_001_011_G9.csv,,reference workbook missing from local extraction,True,True,False,1,11,G9,F2-B1,B1,Pavlova gyrans,2026-02-26T00:00:00Z,EEM trial,48,0.1469,96plate,raw,B1,True,01.04.2026,450,1,,,False,No quantitative HPLC reference table found in current folder,EG,True,False,,,,,,,,,,,,,,,,,,,,,,,,5599.315068,188192.000000,6808.729885,188192.000000,0.130952,0.690476,,7558.000000,,1606.000000,596.000000,422.000000,non_numeric_treatment,,,
Pavlovagyrans,1,12,B10,Plate,True,False,False,EEM only,C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Plate\EEM\EEM_EG_Pavlovagyrans_raw_001_012_B10.csv,,reference workbook missing from local extraction,True,True,False,1,12,B10,F2-B2,B2,Pavlova gyrans,2026-02-27T00:00:00Z,EEM trial,48,0.13780000000000001,96plate,raw,B2,True,01.04.2026,450,1,,,False,No quantitative HPLC reference table found in current folder,EG,True,False,,,,,,,,,,,,,,,,,,,,,,,,14574.721461,407672.000000,18212.425287,407672.000000,0.130952,0.690476,,8810.000000,,7765.000000,3658.000000,3631.000000,non_numeric_treatment,,,
Pavlovagyrans,1,12,B11,Plate,True,False,False,EEM only,C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Plate\EEM\EEM_EG_Pavlovagyrans_raw_001_012_B11.csv,,reference workbook missing from local extraction,True,True,False,1,12,B11,F2-B4,B4,Pavlova gyrans,2026-02-27T00:00:00Z,EEM trial,48,0.1394,96plate,raw,B4,True,01.04.2026,450,1,,,False,No quantitative HPLC reference table found in current folder,EG,True,False,,,,,,,,,,,,,,,,,,,,,,,,13734.210046,393802.000000,17152.775862,393802.000000,0.130952,0.690476,,8177.000000,,7623.000000,3618.000000,3869.000000,non_numeric_treatment,,,
Pavlovagyrans,1,12,B2,Plate,True,False,False,EEM only,C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Plate\EEM\EEM_EG_Pavlovagyrans_raw_001_012_B2.csv,,reference workbook missing from local extraction,True,True,False,1,12,B2,F2-N0,N0,Pavlova gyrans,2026-02-27T00:00:00Z,EEM trial,48,0.15379999999999999,96plate,raw,N0,True,31.03.2026,450,1,,,False,No quantitative HPLC reference table found in current folder,EG,True,False,,,,,,,,,,,,,,,,,,,,,,,,13332.689498,391102.000000,16670.149425,391102.000000,0.130952,0.690476,,7322.000000,,6723.000000,3173.000000,3315.000000,non_numeric_treatment,,,
Pavlovagyrans,1,12,B3,Plate,True,False,False,EEM only,C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Plate\EEM\EEM_EG_Pavlovagyrans_raw_001_012_B3.csv,,reference workbook missing from local extraction,True,True,False,1,12,B3,F2-N2,N2,Pavlova gyrans,2026-02-27T00:00:00Z,EEM trial,48,0.16270000000000001,96plate,raw,N2,True,31.03.2026,450,1,,,False,No quantitative HPLC reference table found in current folder,EG,True,False,,,,,,,,,,,,,,,,,,,,,,,,13550.159817,383689.000000,16942.540230,383689.000000,0.130952,0.690476,,8026.000000,,7202.000000,3360.000000,3291.000000,non_numeric_treatment,,,
Pavlovagyrans,1,12,B4,Plate,True,False,False,EEM only,C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Plate\EEM\EEM_EG_Pavlovagyrans_raw_001_012_B4.csv,,reference workbook missing from local extraction,True,True,False,1,12,B4,F2-N4,N4,Pavlova gyrans,2026-02-27T00:00:00Z,EEM trial,48,0.1565,96plate,raw,N4,True,31.03.2026,450,1,,,False,No quantitative HPLC reference table found in current folder,EG,True,False,,,,,,,,,,,,,,,,,,,,,,,,13283.242009,378244.000000,16603.833333,378244.000000,0.130952,0.690476,,7761.000000,,7115.000000,3295.000000,3321.000000,non_numeric_treatment,,,
Pavlovagyrans,1,12,B5,Plate,True,False,False,EEM only,C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Plate\EEM\EEM_EG_Pavlovagyrans_raw_001_012_B5.csv,,reference workbook missing from local extraction,True,True,False,1,12,B5,F2-N6,N6,Pavlova gyrans,2026-02-27T00:00:00Z,EEM trial,48,0.15529999999999999,96plate,raw,N6,True,31.03.2026,450,1,,,False,No quantitative HPLC reference table found in current folder,EG,True,False,,,,,,,,,,,,,,,,,,,,,,,,12670.630137,371371.000000,15823.540230,371371.000000,0.130952,0.690476,,7437.000000,,7056.000000,3343.000000,3401.000000,non_numeric_treatment,,,
Pavlovagyrans,1,12,B6,Plate,True,False,False,EEM only,C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Plate\EEM\EEM_EG_Pavlovagyrans_raw_001_012_B6.csv,,reference workbook missing from local extraction,True,True,False,1,12,B6,F2-S1,S1,Pavlova gyrans,2026-02-27T00:00:00Z,EEM trial,48,0.1371,96plate,raw,S1,True,01.04.2026,450,1,,,False,No quantitative HPLC reference table found in current folder,EG,True,False,,,,,,,,,,,,,,,,,,,,,,,,13636.269406,388696.000000,17043.183908,388696.000000,0.130952,0.690476,,7945.000000,,7156.000000,3344.000000,3357.000000,non_numeric_treatment,,,
Pavlovagyrans,1,12,B7,Plate,True,False,False,EEM only,C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Plate\EEM\EEM_EG_Pavlovagyrans_raw_001_012_B7.csv,,reference workbook missing from local extraction,True,True,False,1,12,B7,F2-S3,S3,Pavlova gyrans,2026-02-27T00:00:00Z,EEM trial,48,0.13830000000000001,96plate,raw,S3,True,01.04.2026,450,1,,,False,No quantitative HPLC reference table found in current folder,EG,True,False,,,,,,,,,,,,,,,,,,,,,,,,14937.415525,414471.000000,18673.258621,414471.000000,0.130952,0.690476,,9160.000000,,7981.000000,4112.000000,3457.000000,non_numeric_treatment,,,
Pavlovagyrans,1,12,B8,Plate,True,False,False,EEM only,C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Plate\EEM\EEM_EG_Pavlovagyrans_raw_001_012_B8.csv,,reference workbook missing from local extraction,True,True,False,1,12,B8,F2-S5,S5,Pavlova gyrans,2026-02-27T00:00:00Z,EEM trial,48,0.14710000000000001,96plate,raw,S5,True,01.04.2026,450,1,,,False,No quantitative HPLC reference table found in current folder,EG,True,False,,,,,,,,,,,,,,,,,,,,,,,,15476.853881,424689.000000,19344.977011,424689.000000,0.130952,0.690476,,9934.000000,,8378.000000,3798.000000,3623.000000,non_numeric_treatment,,,
Pavlovagyrans,1,12,B9,Plate,True,False,False,EEM only,C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Plate\EEM\EEM_EG_Pavlovagyrans_raw_001_012_B9.csv,,reference workbook missing from local extraction,True,True,False,1,12,B9,F2-S7,S7,Pavlova gyrans,2026-02-27T00:00:00Z,EEM trial,48,0.1464,96plate,raw,S7,True,01.04.2026,450,1,,,False,No quantitative HPLC reference table found in current folder,EG,True,False,,,,,,,,,,,,,,,,,,,,,,,,14300.132420,404547.000000,17855.063218,404547.000000,0.130952,0.690476,,8514.000000,,7620.000000,3559.000000,3583.000000,non_numeric_treatment,,,
Pavlovagyrans,1,12,C10,Plate,True,False,False,EEM only,C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Plate\EEM\EEM_EG_Pavlovagyrans_raw_001_012_C10.csv,,reference workbook missing from local extraction,True,True,False,1,12,C10,F2-B2,B2,Pavlova gyrans,2026-02-27T00:00:00Z,EEM trial,48,0.152,96plate,raw,B2,True,01.04.2026,450,1,,,False,No quantitative HPLC reference table found in current folder,EG,True,False,,,,,,,,,,,,,,,,,,,,,,,,13118.269406,373605.000000,16375.942529,373605.000000,0.130952,0.690476,,7789.000000,,7207.000000,3816.000000,3464.000000,non_numeric_treatment,,,
Pavlovagyrans,1,12,C11,Plate,True,False,False,EEM only,C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Plate\EEM\EEM_EG_Pavlovagyrans_raw_001_012_C11.csv,,reference workbook missing from local extraction,True,True,False,1,12,C11,F2-B4,B4,Pavlova gyrans,2026-02-27T00:00:00Z,EEM trial,48,0.152,96plate,raw,B4,True,01.04.2026,450,1,,,False,No quantitative HPLC reference table found in current folder,EG,True,False,,,,,,,,,,,,,,,,,,,,,,,,13468.762557,385084.000000,16813.442529,385084.000000,0.130952,0.690476,,7771.000000,,7224.000000,3807.000000,3867.000000,non_numeric_treatment,,,
Pavlovagyrans,1,12,C2,Plate,True,False,False,EEM only,C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Plate\EEM\EEM_EG_Pavlovagyrans_raw_001_012_C2.csv,,reference workbook missing from local extraction,True,True,False,1,12,C2,F2-N0,N0,Pavlova gyrans,2026-02-27T00:00:00Z,EEM trial,48,0.17419999999999999,96plate,raw,N0,True,31.03.2026,450,1,,,False,No quantitative HPLC reference table found in current folder,EG,True,False,,,,,,,,,,,,,,,,,,,,,,,,13184.132420,385364.000000,16453.833333,385364.000000,0.130952,0.690476,,7362.000000,,7303.000000,3808.000000,3394.000000,non_numeric_treatment,,,
Pavlovagyrans,1,12,C3,Plate,True,False,False,EEM only,C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Plate\EEM\EEM_EG_Pavlovagyrans_raw_001_012_C3.csv,,reference workbook missing from local extraction,True,True,False,1,12,C3,F2-N2,N2,Pavlova gyrans,2026-02-27T00:00:00Z,EEM trial,48,0.1731,96plate,raw,N2,True,31.03.2026,450,1,,,False,No quantitative HPLC reference table found in current folder,EG,True,False,,,,,,,,,,,,,,,,,,,,,,,,14601.050228,395871.000000,18232.885057,395871.000000,0.130952,0.690476,,9118.000000,,8076.000000,4180.000000,4006.000000,non_numeric_treatment,,,
Pavlovagyrans,1,12,C4,Plate,True,False,False,EEM only,C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Plate\EEM\EEM_EG_Pavlovagyrans_raw_001_012_C4.csv,,reference workbook missing from local extraction,True,True,False,1,12,C4,F2-N4,N4,Pavlova gyrans,2026-02-27T00:00:00Z,EEM trial,48,0.1694,96plate,raw,N4,True,31.03.2026,450,1,,,False,No quantitative HPLC reference table found in current folder,EG,True,False,,,,,,,,,,,,,,,,,,,,,,,,12896.031963,360845.000000,16092.729885,360845.000000,0.130952,0.690476,,7718.000000,,7616.000000,3507.000000,3729.000000,non_numeric_treatment,,,
Pavlovagyrans,1,12,C5,Plate,True,False,False,EEM only,C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Plate\EEM\EEM_EG_Pavlovagyrans_raw_001_012_C5.csv,,reference workbook missing from local extraction,True,True,False,1,12,C5,F2-N6,N6,Pavlova gyrans,2026-02-27T00:00:00Z,EEM trial,48,0.18870000000000001,96plate,raw,N6,True,31.03.2026,450,1,,,False,No quantitative HPLC reference table found in current folder,EG,True,False,,,,,,,,,,,,,,,,,,,,,,,,13103.936073,366056.000000,16351.488506,366056.000000,0.130952,0.690476,,8295.000000,,7683.000000,4013.000000,3693.000000,non_numeric_treatment,,,
Pavlovagyrans,1,12,C6,Plate,True,False,False,EEM only,C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Plate\EEM\EEM_EG_Pavlovagyrans_raw_001_012_C6.csv,,reference workbook missing from local extraction,True,True,False,1,12,C6,F2-S1,S1,Pavlova gyrans,2026-02-27T00:00:00Z,EEM trial,48,0.14599999999999999,96plate,raw,S1,True,01.04.2026,450,1,,,False,No quantitative HPLC reference table found in current folder,EG,True,False,,,,,,,,,,,,,,,,,,,,,,,,13695.625571,380692.000000,17103.229885,380692.000000,0.130952,0.690476,,8176.000000,,7713.000000,3972.000000,3914.000000,non_numeric_treatment,,,
Pavlovagyrans,1,12,C7,Plate,True,False,False,EEM only,C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Plate\EEM\EEM_EG_Pavlovagyrans_raw_001_012_C7.csv,,reference workbook missing from local extraction,True,True,False,1,12,C7,F2-S3,S3,Pavlova gyrans,2026-02-27T00:00:00Z,EEM trial,48,0.18160000000000001,96plate,raw,S3,True,01.04.2026,450,1,,,False,No quantitative HPLC reference table found in current folder,EG,True,False,,,,,,,,,,,,,,,,,,,,,,,,13781.374429,384195.000000,17206.867816,384195.000000,0.130952,0.690476,,8182.000000,,7764.000000,3910.000000,3857.000000,non_numeric_treatment,,,
Pavlovagyrans,1,12,C8,Plate,True,False,False,EEM only,C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Plate\EEM\EEM_EG_Pavlovagyrans_raw_001_012_C8.csv,,reference workbook missing from local extraction,True,True,False,1,12,C8,F2-S5,S5,Pavlova gyrans,2026-02-27T00:00:00Z,EEM trial,48,0.15160000000000001,96plate,raw,S5,True,01.04.2026,450,1,,,False,No quantitative HPLC reference table found in current folder,EG,True,False,,,,,,,,,,,,,,,,,,,,,,,,15015.598174,404970.000000,18757.068966,404970.000000,0.130952,0.690476,,9525.000000,,8225.000000,4323.000000,3699.000000,non_numeric_treatment,,,
Pavlovagyrans,1,12,C9,Plate,True,False,False,EEM only,C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Plate\EEM\EEM_EG_Pavlovagyrans_raw_001_012_C9.csv,,reference workbook missing from local extraction,True,True,False,1,12,C9,F2-S7,S7,Pavlova gyrans,2026-02-27T00:00:00Z,EEM trial,48,0.1535,96plate,raw,S7,True,01.04.2026,450,1,,,False,No quantitative HPLC reference table found in current folder,EG,True,False,,,,,,,,,,,,,,,,,,,,,,,,13791.150685,389454.000000,17221.775862,389454.000000,0.130952,0.690476,,8252.000000,,7296.000000,4003.000000,3606.000000,non_numeric_treatment,,,
